source,externalId,name,address,latitude,longitude,city,country,email,website,logo,secondaryUrl,images,industry,description
helfenberlin,,Das Hotel ( Hotel Bar ),"Mariannenstrasse 26A, 10999 Berlin",52.4966236,13.4204083,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/das-hotel-hotel-bar/,https://helfen-shop.berlin/wp-content/uploads/2020/03/cee220fc-d35f-4e5b-98d9-7b65b5780b19.jpg,,Wir schaffen die Überbrückung der Lohnfortzahlung nicht aus eigenen Rücklagen zu stämmen.. Wi wollen auch nach der Kriese noch weiterexistieren..
helfenberlin,,MaGoKeramik,"Scharnweberstraße 28, 10247 Berlin",52.513177,13.4637606,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/magokeramik/,https://helfen-shop.berlin/wp-content/uploads/2020/03/c79ab2b3-2c21-40b6-b062-5c61a16b56e0-scaled.jpg,,"Anmutige und schöne Keramik, altes Handwerk neu belebt und aus eigener Produktion. Bei uns findet zauberhafte Tassen, elegante Teekannen, entzückende Döschen und schöne Schalen."
helfenberlin,,Restaurant Heidelbeere,"Heidelberger Platz 1, 14197 Berlin",52.4787722,13.3103751,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/restaurant-heidelbeere/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Hand_1.jpg,,Das Heidelbeer-Team freut sich auf ein Wiedersehen.
helfenberlin,,Jugend im Museum e.V. – Werkstatt Hortensien,"Hortensienstraße 29A, 12203 Berlin",52.44815,13.30645,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/jugend-im-museum-e-v-werkstatt-hortensien/,https://helfen-shop.berlin/wp-content/uploads/2020/03/dc2c8c7b-bb1b-41a5-ad14-140362e960eb-scaled.jpg,,"In unserer großen JiM-Werkstatt Hortensien mit einer Mal-, Holz- und Keramikwerkstatt sowie einem Fotolabor finden künstlerisch-kreative Kurse insbesondere für Kinder ab 5 Jahren statt. Das Experiment mit Materialien und die kreative Erfahrung stehen bei unserer Vermittlung im Vordergrund – inspiriert von den Berliner Museen."
helfenberlin,,Berlin Helicopter,"Flughafen Schönefeld, 12529 Berlin",52.3904494,13.5166625,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/berlin-helicopter/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Hand_1.jpg,,"Nur wir fliegen direkt über Berlin. Exklusive Flugerlaubnis. Brandenburger Tor, Reichstag, Fernsehturm, Checkpoint Charlie, Ku’Damm und viel mehr! Hochmoderner Helicopter."
helfenberlin,,Verdini,"Westfälische Str. 42, 10711 Berlin",52.4967,13.29346,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/verdini/,https://helfen-shop.berlin/wp-content/uploads/2020/03/86129b32-884c-464d-8f46-7a442e80e98b.jpg,,Verdini Fashion – Mode in der Westfälischen Str.
helfenberlin,,Friseur Kopfkultur,"Eisenacherstrasse 84, 10781 Berlin",52.4899029,13.3492726,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/friseur-kopfkultur/,https://helfen-shop.berlin/wp-content/uploads/2020/03/1bd723f6-1e3c-43f6-975d-c0a1f517b91a-scaled.jpg,,Hilfe in der Coronakrise
helfenberlin,,Brauerei “Flessa Bräu”,"Petersburger Str. 39, 10249 Berlin",52.5229192,13.4506198,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/brauerei-flessa-braeu/,https://helfen-shop.berlin/wp-content/uploads/2020/03/ccdae157-fcc9-408e-bb8e-31e755178c56-scaled.jpg,,"Biete Gutscheine für unsere Braukurse und Lieferservice gratis von unseren Bierspezialitäten ab 1 Kiste in Friedrichshain, Kreuzberg. Prenzlberg und Mitte."
helfenberlin,,KLANGMASSAGE BERLIN,"Neuchateller Str. 10, 12203 Berlin",52.4482845,13.3094921,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/klangmassage-berlin/,https://helfen-shop.berlin/wp-content/uploads/2020/03/c115fa76-7af9-4b53-adf4-3cdd7dba6524.jpg,,"Als Klang-Masseurin erzeuge ich mit Klangschalen, die auf deinen bekleideten Körper aufgesetzt und sanft angeschlagen werden, Klänge und Schwingungen, die dich in einen Zustand tiefer Entspannung bringen und dich zugleich mit neuer Energie durchströmen., Gönn dir oder deinen Liebsten nach den Corona-Turbulenzen eine Auszeit und Raum zum Auftanken! Eine Klang-Massage dauert eine Stunde und kostet für Helfen.Berlin-Kund:innen 25 € (statt regulär 30 €). Weitere Infos findest du auf www.klangmassage-berlin.de"
helfenberlin,,Evelin Brandt Berlin – Friedrichshain,"Frankfurter Allee 89, 10247 Berlin",52.51435,13.47119,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/evelin-brandt-berlin-friedrichshain/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Hand_1.jpg,,"Der Bezirk Friedrichshain lädt zum Erkunden ein, egal ob am Tag oder in der Nacht.
 Neben unzähligen Bars, Kneipen und Discotheken gibt es eine bunte Mischung aus Einzelhandelsgeschäften, Dienstleistungs- und Handwerksbetrieben.
 An der Frankfurter Allee, Ecke Waldeyer Straße, befindet sich eines der Berliner EVELIN BRANDT BERLIN Geschäften."
helfenberlin,,Evelin Brandt Berlin – Mitte,"Friedrichstraße 153A, 10117 Berlin",52.5178184,13.3885742,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/evelin-brandt-berlin-mitte/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Hand_1.jpg,,"In Berlin-Mitte gibt es viel zu sehen und zu erleben. Hotels, Sehenswürdigkeiten und Museen sind in Hülle und Fülle vertreten.
 Alter DDR-Flair und westliche Modernität erzeugen das unverkennbare Berliner Großstadtgefühl.
 Hier pulsiert das Leben und die Stadt zeigt ihr Gesicht. EVELIN BRANDT Berlin befindet sich in der Friedrichstraße, eine der meist besuchten Straßen Berlins.
 Verweilen Sie bei uns und tauchen Sie ein in die Modewelt von EVELIN BRANDT Berlin."
helfenberlin,,Café Insonne,"Windscheidstrasse 22, 10627 Berlin",52.5056877,13.300417,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/cafe-insonne/,https://helfen-shop.berlin/wp-content/uploads/2020/03/de849815-86bd-4e04-92a6-c66f105f811e.jpg,,Kleines gemütliches italienisches Café
helfenberlin,,TZOM Eritrean food,"Dieffenbachstraße 69, 10967 Berlin",52.4937983,13.4125152,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/tzom-eritrean-food/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Hand_1.jpg,,"Wir sind das erste eritreische Restaurant in Berlin.
 Die eritreische und äthiopische Küche und Kultur hat eine lange Geschichte und Tradition und reicht zurück bis zum
 Anbeginn der Zeit"
helfenberlin,,PRESENT & PAPER,"Schliemannstraße 25a, 10437 Berlin",52.5449881,13.4207729,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/present-paper/,https://helfen-shop.berlin/wp-content/uploads/2020/03/417ccc25-1ed9-414e-bfcd-f4edc2fed40a.jpeg,,Concept-Store für ausgewählte Papierwaren & Geschenke
helfenberlin,,Sicula Bar,"Scharnweberstraße 46, 10247 Berlin",52.512609,13.4664522,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/sicula-bar/,https://helfen-shop.berlin/wp-content/uploads/2020/03/10e392ba-db52-4ef6-aa61-dcef7314baf1.jpeg,,Italien Coffee-Food-Wine
helfenberlin,,"Artigiani, das natürliche Eis","Unter den Eichen 94b, 12205 Berlin",52.44503,13.29294,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/artigiani-das-natuerliche-eis/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Hand_1.jpg,,Eisdiele
helfenberlin,,Sveda,"Schwedter Strasse 79, 10437 Berlin",52.547708,13.4011664,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/sveda/,https://helfen-shop.berlin/wp-content/uploads/2020/03/677b0140-7720-467a-b9ce-e802a5aaaccb-scaled.jpg,,Kiez-Restaurant mit liebevoll zubereiteten Getränken und hausgemachten Speisen
helfenberlin,,KiezEis,"Winterfeldtstraße 46, 10781 Berlin",52.4971623,13.3533415,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/kiezeis/,https://helfen-shop.berlin/wp-content/uploads/2020/03/KiezEis-250320-rotated.jpg,,Casual fine ice cream – produziert im Kiez für den Kiez
helfenberlin,,Hair Art Gallery,"Stargarder Straße 54, 10437 Berlin",52.544464,13.4234341,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/hair-art-gallery/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Hair-Art-Gallery-250320.jpg,,Wir sagen Danke!
helfenberlin,,131 BAR,"Chausseestrasse 131a, 10115 Berlin",52.52732,13.38607,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/131-bar/,https://helfen-shop.berlin/wp-content/uploads/2020/03/131-BAR-250320.jpg,,
helfenberlin,,Kletterwald Wuhlheide,"An der Wuhlheide 199, 12459 Berlin",52.4581068,13.5490129,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/kletterwald-wuhlheide/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Kletterwald-Wuhlheide-240320.jpeg,,Klettern im Kletterwald
helfenberlin,,Henrys,"Schöneberger Str. 11, 12163 Berlin",52.464202,13.3308836,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/henrys/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Henrys_25032020.jpg,,Gourmeteis aus besten Zutaten vor Ort hergestellt
helfenberlin,,SYLD STORE BERLIN,"Frankfurter Allee 32, 10247 Berlin",52.5149065,13.4609818,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/syld-store-berlin/,https://helfen-shop.berlin/wp-content/uploads/2020/03/SYLD-STORE-BERLIN-240320.jpg,,Unsere Mission: Lokale Designer und Künstlern fördern sowie Raum und Aufmerksamkeit für außergewöhnliche Arbeiten schaffen.
helfenberlin,,kinderevents berlin,"Scharnweberstraße 49, 10247 Berlin",52.5124969,13.4677165,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/kinderevents-berlin/,https://helfen-shop.berlin/wp-content/uploads/2020/03/kinderevents-berlin-240320.jpg,,Jetzt Gutscheine kaufen. Der Spaß kommt zurück!!! Versprochen. Vielen Dank!
helfenberlin,,Das Rote Kleid,"Oderberger Straße 18, 10435 Berlin",52.53954,13.40795,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/das-rote-kleid/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Das-Rote-Kleid-240320.jpg,,"Wir machen Lieblings-Kleider, denn wir wollen dass Sie toll aussehen…!"
helfenberlin,,"Korbinian Ludwig Heß, Maßschuhe","Hohenzollerndamm 201, 10717 Berlin",52.4938575,13.3260947,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/korbinian-ludwig-hess-massschuhe/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Korbinian-Ludwig-He%C3%9F-Ma%C3%9Fschuhe-240320-1.jpeg,,"Maßschuhe, gefertigt in ca. 100 Stunden reiner Handarbeit. Jeder einzelne Arbeitsschritt passiert in unserer Wilmersdorfer Werkstatt."
helfenberlin,,Rita in Palma,"Kienitzer Straße 101, 12049 Berlin",52.4757759,13.4253665,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/rita-in-palma/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Rita-in-Palma-240320-scaled.jpg,,Handcrafted accessories with a charitable twist
helfenberlin,,TURNHALLE,"Reinhardtstraße. 27a, 10117 Berlin",52.5230214,13.3828938,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/turnhalle/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Hand_1.jpg,,Vibrationstraining • Rollenmassage • Vacutraining
helfenberlin,,Die Schöne Party,"Schönhauser Allee 36, 10435 Berlin",52.5383047,13.4127573,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/die-schoene-party/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Die-Scho%CC%88ne-Party-240320-1.jpeg,,"Die Schöne Party – nur für Erwachsene, Tanzen & Kultur an jedem 1. & 3. Samstag des Monats im Frannz Club."
helfenberlin,,Stef Fauser Design,"Stargarder Straße 55, 10437 Berlin",52.5445712,13.4230687,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/stef-fauser-design/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Stef-Fauser-Design-240320.jpg,,"Modeaccessoires und Möbel aus alten Fahrradschläuchen? Eine ziemlich abgefahrene Idee, mit der die Upcyclingspezialisten von Stef Fauser seit 2008 erfolgreich sind. Seither entstehen im Atelier unseres Berliner Labels Taschen, Portemonnaies, Etuis, Notizbücher, Objekte, Wand- und Sitzelemente aus recycelten und neuen Materialien. Die Entwürfe sind nachhaltig, klar strukturiert und zeitlos. Aus alt wird neu, aus industrieller Massenware ein Unikat. Die Auswahl robuster und pflegeleichter Materialien ist konsequent, auch, weil das Produkt am Ende an seiner Funktionalität gemessen wird."
helfenberlin,,Migi Würsch,"Boxhagenerstrasse 14, 10245 Berlin",52.5137398,13.4546068,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/migi-wuersch-2/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Musik_1.jpg,,Rock and Roll Bar
helfenberlin,,Espresso-Ambulanz,"Oranienburger Str.51, 10117 Berlin",52.5260479,13.3879598,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/espresso-ambulanz/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Espresso-Ambulanz-240320.png,,real coffee for real people
helfenberlin,,Amitie restaurant,"Potsdamer Straße 151, 10783 Berlin",52.4955398,13.3615426,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/amitie-restaurant/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Amitie-restaurant-240320-min-scaled.jpg,,"Marokkanische Küche, lecker, authentisch und günstig"
helfenberlin,,Heimathafen Neukölln,"Karl-Marx-Straße 141, 12167 Berlin",52.47696,13.4393647,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/heimathafen-neukoelln/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Heimathafen-Neuko%CC%88lln-240320-1.jpeg,,"Der Heimathafen Neukölln bietet ein vielfältiges Angebot aus Theater, Lesungen, Slams, Showformaten und Konzerten."
helfenberlin,,Elbfeeberlin – Beschwingtes Bekleidungsdesign,"Rotkäppchenstraße 36, 12555 Berlin",52.46656,13.58706,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/elbfeeberlin-beschwingtes-bekleidungsdesign/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Elbfeeberlin-Beschwingtes-Bekleidungsdesign-240320.jpg,,Atelier für nachhaltig produzierte Maßanfertigungen und kleine Kollektionen.
helfenberlin,,Coffee For Coffee,"Frankfurter Allee 70, 10247 Berlin",52.5142007,13.4671552,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/coffee-for-coffee/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Kaffee_2.jpg,,"Wir anbitten hausgemachten Kuchen und ebenso frisch zubereitete Sandwiches und Bagels für TO Go. Wir verwenden nur frische Produkte, weil uns eure Gesundheit am Herzen liegt. Bananenbrot geben sich alle Mühe auch den ausgefallen Geschmack zu treffen. Auch Kaffeebohnen sind bereit zu kaufen und zu Hause geniessen.
 Wir bedanken uns herzlich für Euren Support!"
helfenberlin,,"Salon Super Cut , Beate Lamprecht","Gotzkowskystrasse 18, 10555 Berlin",52.5240775,13.3296494,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/salon-super-cut-beate-lamprecht/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Hand_1.jpg,,Wir müssen alle zusammenhalten
helfenberlin,,Salami Social Club,"Frankfurter Allee 43, 10247 Berlin",52.5150934,13.4633394,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/salami-social-club/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Salami-Social-Club-240320.jpeg,,Solidarität ist die Zärtlichkeit der Völker
helfenberlin,,Stadtbad Oderberger,"Oderberger Straße 57, 10435 Berlin",52.5377364,13.410289,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/stadtbad-oderberger/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Restaurant-Oderberger-2403201-scaled.jpg,,Seit 2016 steht das historische Stadtbad mit der kathedralenartigen Schwimmhalle nach aufwändiger Sanierung der Öffentlichkeit wieder als Bad & Sauna zur Verfügung.
helfenberlin,,YUNA,"Oranienburger Str.22, 10999 Berlin",52.52435,13.39617,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/yuna/,https://helfen-shop.berlin/wp-content/uploads/2020/03/YUNA-230320.jpeg,,Coffeehouse & Cocktailbar
helfenberlin,,Sunnymoon Hair e. K.,"Schildhornstrasse 12, 12163 Berlin",52.4633584,13.3200898,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/sunnymoon-hair-e-k/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Sunnymoon-Hair-e.-K.-230320.jpg,,"Wir sind ein auf Zweithaar spezialisierter und präqualifizierter Salon der seit über 15 Jahre besteht. Wir wünschen uns sehr, das wir unsere grosse Leidenschaft – die Arbeit mit unseren Kunden und Haaren bzw. Haarersatz, nach der Krise ausführen können um allen weiterhin ein schönes Wohl- und Lebensgefühl zu geben!"
helfenberlin,,Yummy,"Oranienburger str 84, 10178 Berlin",52.5235284,13.3993791,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/yummy/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Suppe_1.jpg,,Tofu curry.
helfenberlin,,Wertvoll,"Marienburgerstr. 39, 10405 Berlin",52.53478,13.425005,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/wertvoll/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Wertvoll-240320.jpg,,Berlins Fairfashion Store braucht Eure Hilfe!!
helfenberlin,,Trattoria Gusto,"Bregenzer Strasse 1, 10707 Berlin",52.497129,13.313013,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/trattoria-gusto/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Hand_1.jpg,,"Vini & Specialità Italiane, italienische Gaststätte, Pizzeria"
helfenberlin,,Coffee Room Berlin,"Saarbrücker Str. 30, 10405 Berlin",52.5298104,13.41524,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/coffee-room-berlin/,https://helfen-shop.berlin/wp-content/uploads/2020/03/c0053762-e077-4b83-91f3-c575489d7391.jpg,,Bitte unterstützt uns !
helfenberlin,,LUA Indochina und Sushi Restaurant,"Ludolfinger Platz 1, 13465 Berlin",52.6325304,13.2889506,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/lua-indochina-und-sushi-restaurant/,https://helfen-shop.berlin/wp-content/uploads/2020/03/6d08c3d4-39bb-4e67-b5c2-bec01ad5aa8e.jpg,,Wir halten durch und sagen Danke!
helfenberlin,,Thörner fürs Büro GmbH,"Salzburger Straße 9, 10825 Berlin",52.4872705,13.3422124,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/thoerner-fuers-buero-gmbh/,https://helfen-shop.berlin/wp-content/uploads/2020/03/c3ed4668-492b-454e-82e7-300d7b1a6c4b.png,,"Schon seit 1949 sind wir für Sie da, wenn es um Schul- und Bürobedarf geht. Seither ist es Ziel unseres Familienunternehmens, stets das Außergewöhnliche zu bieten und ein angenehmes Einkaufsambiente zu schaffen."
helfenberlin,,Krokodil,"Gartenstrasse 46-48, 12557 Berlin",52.4407664,13.5760064,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/krokodil/,https://helfen-shop.berlin/wp-content/uploads/2020/03/c4b900d9-41e5-45a8-bd52-5033b50d2616.jpg,,Unser kleines Paradies
helfenberlin,,Monterey Bar,"Danziger Strasse 61, 10435 Berlin",52.5397205,13.422539,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/monterey-bar/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Hand_1.jpg,,"Music bar with 100´s of beers, spirits & alcohol free drinks."
helfenberlin,,Telegraph Bar,"Winterfeldtstraße 1, 10781 Berlin",52.4957158,13.36076,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/telegraph-bar/,https://helfen-shop.berlin/wp-content/uploads/2020/03/13095ab3-0229-459a-a2cb-ad7223e24291.jpeg,,"Kleine Club-Bar, wo viele private Events gefeiert werden, von dem eigentlich zwei Familien leben"
helfenberlin,,Deutsch-Jüdisches Theater/Förderverein für deutsch-jüdische Theatervorstellungen e.V.,"Grainauer Straße 20, 10777 Berlin",52.49555,13.33425,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/deutsch-juedisches-theater-foerderverein-fuer-deutsch-juedische-theatervorstellungen-e-v/,https://helfen-shop.berlin/wp-content/uploads/2020/03/98f97f97-2dc8-4fdf-85cb-333b52bda67e.jpg,,"Das DJT ist das einzige deutsch-jüdische Repertoiretheater bundesweit, beschäftigt ein internationales Team und ist durch die Corona-Krise in seiner Existenz bedroht, da es nicht institutionell subventioniert wird, sondern wesentlich auf sein Publikum angewiesen ist. Anstehende Projektförderungen von Seiten des Landes Berlin werden aktuell nicht ausgezahlt bzw. wurde deren Bearbeitung ausgesetzt. Die neuen Schirme sehen keine Hilfen für Institutionen wie unsere vor."
helfenberlin,,Monika Uecker Friseur,"Düsseldorfer Str. 2, 10719 Berlin",52.4950863,13.3255178,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/monika-uecker-friseur/,https://helfen-shop.berlin/wp-content/uploads/2020/03/14093523-e8e2-4a57-87c8-3af3748cfb35.jpg,,"Friseur Monika Uecker, ein Meisterbetrieb in der 4. Generation, bietet neueste Trends rund ums Haar: Aktuelle Haarschneide-, Farb- und Strähnchentechniken gehören genauso dazu, wie Hochsteck- und Brautfrisuren, sowie passendes Make-up."
helfenberlin,,BRÄUGIER Craftbier,"Stubbenkammerstr. 6, 10437 Berlin",52.5422173,13.4239165,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/braeugier-craftbier/,https://helfen-shop.berlin/wp-content/uploads/2020/03/a9477fa6-f314-4b70-9313-6647523aa28d.jpg,,Craft Microbrewery and Taproom. Fresh beer brewed onsite.
helfenberlin,,Kosmetik & Podologiepraxis Elke Ostermaier,"Rheinsteinstrasse 9, 10318 Berlin",52.48312,13.52725,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/kosmetik-podologiepraxis-elke-ostermaier/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Hand_1.jpg,,Medizinische Fußpflege Podologie und Kosmetische Behandlungen
helfenberlin,,Pony & Clyde Friseure,"Barbarossastraße 5a, 10781 Berlin",52.4921052,13.3524531,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/pony-clyde-friseure/,https://helfen-shop.berlin/wp-content/uploads/2020/03/1e9e7e5d-35c5-46ab-9e64-14b4b7628b63.jpg,,Herzlichen Dank für Eure Unterstützung!
helfenberlin,,Casa Nostra,"Schöneberger Str. 3, 12163 Berlin",52.4644027,13.3294091,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/casa-nostra/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Hand_1.jpg,,Restaurant
helfenberlin,,Kuback,"Nürnbergerstraße 17, 10789 Berlin",52.5024431,13.3377921,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/kuback/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Hand_1.jpg,,"Backwaren, Kaffee, Frühstück"
helfenberlin,,Restaurant Karolinenhof,"Rohrwallallee 87-99, 12527 Berlin",52.38748,13.64042,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/restaurant-karolinenhof/,https://helfen-shop.berlin/wp-content/uploads/2020/03/b230f84f-a161-4c7d-bc29-6a1ecc74a9c4.png,,Feiern & Geniessen am See im Restaurant Karolinenhof!
helfenberlin,,Alimentari Enoteca Caffè Antipasteria Tavola calda Vino Toscano,"Grunewaldstrasse 45, 10825 Berlin",52.4888779,13.3413967,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/alimentari-enoteca-caffe-antipasteria-tavola-calda-vino-toscano/,https://helfen-shop.berlin/wp-content/uploads/2020/03/fd556502-f8fb-42e7-a118-8736a32f72de.jpeg,,"Bei uns gibt es Italienische Lebensmittel, Frischwaren, Antipasti, warmen Mittagstisch, Wein, Café, und vieles mehr"
helfenberlin,,Mirami-Restaurant,"Stresemannstraße 48, 10963 Berlin",52.5017767,13.3862946,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/mirami-restaurant/,https://helfen-shop.berlin/wp-content/uploads/2020/03/96fb5434-7434-43bc-b0bc-a9f46c68c448.png,,Ich bin Geschäftsführerin
helfenberlin,,Zum Schwalbenschwanz,"Margaretenstraße 22, 10317 Berlin",52.507648,13.4991047,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/zum-schwalbenschwanz/,https://helfen-shop.berlin/wp-content/uploads/2020/03/015018db-b537-4eac-844b-1bc1204f52dd.jpg,,Junge Lichtenberger Kiez- und Kulturbar “Zum Schwalbenschwanz” bittet um Unterstützung um die Corona-Krise überstehen zu können!
helfenberlin,,La Malga,"Hindenburgdamm 96 B, 12203 Berlin",52.44005,13.3158,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/la-malga/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Hand_1.jpg,,"Seit 1982 der Lieblingitaliener in Berlin Lichterfelde.Chef Mimmo & Mamma Ottavia, Söhne Francesco, Adriano & Alessandro benötigen Eure Unterstützung!"
helfenberlin,,Gundara,"Schlesische Str. 25, 10997 Berlin",52.4976769,13.4477197,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/gundara/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Hand_1.jpg,,Fair und schön
helfenberlin,,BESTE Bar,"Willdenowstraße 12a, 13353 Berlin",52.5439379,13.360636,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/beste-bar/,https://helfen-shop.berlin/wp-content/uploads/2020/03/0666f417-090c-4e30-80e2-49cb0cfa3abb.png,,"Liebe Gäste,"
helfenberlin,,HAIR MÜLLER,"Invalidenstraße 153, 10115 Berlin",52.5322498,13.3958109,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/hair-mueller/,https://helfen-shop.berlin/wp-content/uploads/2020/03/07693eae-877f-4b3a-9791-a661d1eb2ee1-scaled.jpeg,,Wir sind ein Friseurunternehmen im Herzen der Stadt.
helfenberlin,,Café Nullpunkt,"Friedrichstraße 23B, 10969 Berlin",52.5033743,13.3923023,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/cafe-nullpunkt/,https://helfen-shop.berlin/wp-content/uploads/2020/03/dbd2c553-6918-496f-923a-e5278903cb33.jpg,,"Vegetarisch, veganes Café mit vielen glutenfreien Optionen. Leckeres Mittagessen! Natürlich gut für alle. Biologische Zutaten und liebevoller Familienbetrieb."
helfenberlin,,Hani Beauty – Friedrichshain,"Tamara-Danz-Str. 11, 10243 Berlin",52.5060818,13.4465683,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/hani-beauty-friedrichshain/,https://helfen-shop.berlin/wp-content/uploads/2020/03/a3c29c07-40e4-475d-9075-90d52bf53e35.jpg,,Thank You! From Hani with Love!
